Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9853,1,1,165.47409117292702,1,19,37,9,9,146.43506058847154,1,0,0,1,0,0,25,0,0,5,9,3,10.631090592487574,0,0,5,10,1,12.780871322052926,0,7.915545296243787,2.003969995983957,-0.2830421217103492,1
2,39,1,9500,1,1,133.1,1,37,37,9,9,100.21699657642553,0,0,0,1,0,0,37,0,2,7,12,5,11.878742052416419,0,1,6,10,5,12.42499592431611,0,14.395992174686935,0.6609848384559363,-0.7134762795197709,1
1,43,3,9500,1,1,127.40186737731811,1,37,37,9,7,123.19859946701142,1,0,0,1,0,1,19,0,0,6,8,4,11.366044207560629,0,0,6,8,3,11.0,0,7.6,2.6,0.32,1
1,1,2,9853,1,1,129.92834463105385,1,19,1,9,9,126.85358276844731,1,0,0,1,0,0,18,0,0,5,6,5,12.2,0,0,5,7,4,11.73208615776346,0,8.203424010184994,2.0429932213676976,1.8007096865308705,1
1,1,2,9500,1,1,130.19335289929344,1,19,1,9,9,125.02265884028262,1,0,0,1,0,0,18,0,0,6,6,5,12.757049522717857,0,0,7,7,5,12.674396366983057,0,11.070997065105983,0.6773411597173756,1.9929305940989186,1
2,39,1,9991,1,1,140.0,1,37,37,9,9,151.12164868708186,0,0,0,1,1,0,31,0,0,6,8,4,12.182877503328566,0,0,6,8,5,11.764381100755575,0,10.56355932356954,0.7950693368838031,2.3833166399460834,1
1,1,1,9085,1,1,150.0,1,1,1,3,4,139.03844311544526,0,0,0,1,0,0,19,0,0,6,6,5,13.443885561217629,0,0,6,8,5,14.21796407046229,0,10.995728542728305,0.8780572193911856,1.922679973213085,1
1,17,2,9085,1,1,135.34035310205113,1,38,38,9,9,121.37175599898707,1,0,0,1,0,0,19,0,0,5,11,3,12.226902068034086,2,0,5,8,4,12.315174965814135,0,9.4,-0.8,-3.12,1
1,1,1,9773,1,1,125.0,1,1,37,9,192,122.34318502744719,1,0,0,1,0,0,18,0,0,6,7,5,12.306811610465278,0,0,6,9,4,11.77272666143863,0,11.038634988236918,0.7636400313682166,1.9627259890211242,1
1,1,3,9500,1,1,125.70871127791781,1,3,1,4,181,120.06358890973972,1,0,0,1,0,0,19,0,0,7,11,4,13.365897227434932,0,0,7,8,6,12.241981502312441,0,12.509233270780822,0.4417422555835622,1.7171778194794527,1
1,39,1,9991,0,1,120.0,1,38,38,9,5,145.20443384338293,0,0,0,1,0,0,25,0,1,5,11,4,13.370931310777397,0,0,5,11,2,12.991608822646517,0,16.035750542701184,0.8866052046386339,-1.656776137026124,1
1,1,2,9670,1,1,120.30483202666083,1,1,19,9,10,117.03234238533655,0,0,0,1,1,0,18,0,0,5,8,4,13.442843995001093,0,0,6,9,6,13.48619255928837,0,11.1,0.6,2.02,1
1,17,1,9853,1,1,111.98496700431674,1,19,19,7,10,106.13908578877644,1,0,0,1,0,0,19,0,0,6,10,5,12.332975404864685,0,0,6,8,4,11.024428617985281,0,15.5,2.8,-4.06,1
1,1,1,9119,1,1,125.14599806415141,1,1,19,9,9,123.91240116150915,1,0,0,1,1,0,19,0,0,5,7,5,11.270565731006513,0,0,5,18,3,11.768249758018927,0,10.916798451321128,1.3343008711318656,1.7436499516037853,1
1,17,3,9500,1,1,132.0,1,19,37,9,5,127.93822720951304,1,0,0,1,0,0,18,0,0,8,8,7,13.39679402703782,0,0,8,10,7,13.39679402703782,0,10.8,1.4,1.74,1
1,1,1,9500,1,1,133.1,1,2,37,9,9,99.36813317750568,1,0,0,1,1,0,19,0,0,7,10,6,12.974226274906238,0,0,7,7,4,12.620993857074078,0,9.247526752371874,1.273626635501137,3.2746296086208675,1
1,1,1,9085,1,1,129.0419159545441,1,38,38,9,9,126.01017984318311,1,0,0,1,0,0,18,0,0,6,6,6,12.425449014772168,0,0,7,7,5,12.815119747159006,0,11.722754629546346,0.5520957977272042,1.9098203347725697,1
1,1,1,9119,1,1,124.62358568800276,1,1,19,4,9,125.7315058351873,1,0,0,1,0,0,19,0,0,5,8,4,11.501131449597791,0,0,4,8,3,11.65589642200069,0,9.595474201608832,1.8516971743966884,1.2054916769639188,1
1,1,1,9085,1,1,149.91087556788398,1,1,1,4,4,140.7465253407304,0,0,0,1,0,0,19,0,1,6,9,5,12.394058371192266,0,0,6,8,6,12.738859445985497,0,10.969336421020433,1.6049861938668382,1.433411953520903,1
1,1,1,9853,1,1,137.51054084099363,1,1,1,5,4,128.38102648621148,1,0,0,1,0,0,19,0,0,7,9,5,13.055372516051504,0,0,7,6,5,13.646064784653515,0,16.028689294347764,0.91182394875798,-1.688450879640023,1
1,39,1,9119,1,1,145.97829213091813,1,19,1,9,5,101.31544888144292,0,0,0,1,0,0,18,0,0,2,12,0,1.2771348363523483,0,0,4,11,1,15.361432581823825,0,10.557344381093055,1.4,1.9660528660343657,1
1,1,1,9670,1,1,131.4782028907576,1,1,37,9,9,135.95645023193435,1,0,0,1,1,0,19,0,0,6,8,5,11.395651690756313,0,0,6,10,3,11.48701063529292,0,7.6,2.6,0.32,1
1,1,2,9853,1,1,140.7820280876704,1,19,19,9,3,130.04741966136925,1,0,0,1,0,0,18,0,0,5,8,4,11.85774101589219,0,0,5,7,4,11.327625567673477,0,12.7,3.7,-1.7,1
1,17,5,9085,1,1,133.291255302257,1,37,38,9,3,123.40387871157992,1,0,0,1,0,0,19,0,0,5,13,3,12.763751767419008,2,0,5,8,2,12.470874469774298,0,9.4,-0.8,-3.12,1
1,1,2,9853,1,1,124.96383961947524,1,3,37,2,5,125.55174243984848,0,0,0,1,0,0,19,0,0,5,9,5,11.208853777278888,0,0,5,10,4,10.744575942921285,0,15.5,2.8,-4.06,1
1,17,1,9147,1,1,115.30312835594533,1,1,1,9,10,112.2,1,0,0,1,0,0,18,0,0,5,8,2,10.404171141260438,0,0,5,9,0,3.233369130083505,0,14.075296727056955,2.37562030167654,-2.3018555355170935,1
1,39,1,9119,1,1,133.1,1,1,19,4,5,105.26311256991085,1,0,0,1,1,0,21,0,0,5,11,2,11.052665572566868,0,0,5,11,0,2.8942382690192714,0,12.478933770973253,1.3419602237146973,0.8717371310111584,1
1,16,1,9147,1,1,133.91959077758546,1,37,37,9,9,122.7279727185057,1,0,0,1,0,0,20,0,0,5,8,3,11.360136407471519,0,0,5,8,2,11.79850952631738,0,10.8,1.4,1.74,1
1,17,1,9254,1,1,157.26292824029153,1,19,38,4,9,137.05933526173172,1,0,0,1,0,0,22,0,0,6,8,4,12.514607124460639,0,0,6,10,3,13.538123971413036,0,9.24224305582509,-0.502014661002949,-2.8185089511323955,1
1,1,1,9147,1,1,119.10760448142476,1,1,19,9,8,116.39397350193411,1,0,0,1,1,0,19,0,0,5,8,3,11.36920149380825,0,0,5,9,5,13.43536595230276,0,11.513916414860198,0.9984220166411386,1.7623098879643813,1
1,44,1,9003,1,39,140.0,1,19,1,4,5,140.0,0,0,0,1,1,0,22,0,0,6,11,5,12.560127902873043,0,0,6,12,5,12.190868105960547,0,15.5,2.8,-4.06,1
1,1,1,9670,1,1,124.79396303414856,1,38,38,4,7,123.22762422000456,0,0,0,1,0,0,18,0,0,6,12,5,12.824834259234827,0,0,6,6,5,11.79094455122285,0,15.5,2.8,-4.06,1
1,17,1,9238,1,1,152.21118983798067,1,19,37,9,8,133.38447593519226,1,0,0,1,0,0,23,0,0,5,8,2,11.835401905378626,0,0,5,13,3,13.110979722620115,0,9.031048129615474,2.063356951394197,0.9550276075168667,1
1,17,2,9119,1,1,132.39940566663938,1,1,1,9,9,123.30148583340154,1,0,0,1,1,0,18,0,0,5,7,4,12.120118866672122,0,0,5,9,3,10.879881133327878,0,10.041129233385174,1.4,2.4469480299517072,1
1,1,1,9147,1,1,131.4843205723035,1,37,38,9,9,123.2905923433821,1,0,0,1,0,1,18,0,0,5,8,3,11.585946571282749,0,0,5,7,4,12.16811842616537,0,7.6,2.6,0.32,1
1,17,5,9500,1,1,136.0,1,1,1,5,9,125.65969598660722,1,0,0,1,0,0,19,0,0,6,8,5,13.41009056739606,0,0,7,11,5,14.770105941230876,0,11.204790434821257,0.5919391973214417,2.001460153839316,1
2,39,1,9500,1,1,133.1,1,37,37,9,9,112.53947472222421,0,0,0,1,0,0,48,0,0,6,11,5,11.826248126780271,0,0,6,14,4,12.147874438034082,0,9.209716854701343,1.9963561794869964,1.034311854273721,1
2,39,1,9500,1,1,133.07568984595227,1,37,19,9,9,100.02901534515374,0,0,0,1,0,0,37,0,2,8,8,6,11.38873131604438,0,1,7,8,5,12.174189744446169,0,13.87568984595227,-0.28666862519963154,0.797449885917853,1
2,39,1,9991,1,1,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,31,0,1,5,16,3,12.361431281691178,0,2,6,7,6,12.29715008450981,0,9.4,-0.8,-3.12,1
1,17,1,9147,1,1,131.83404205742934,1,1,19,9,9,123.28297897128533,1,0,0,1,1,0,19,0,0,5,8,4,11.958297897128533,0,0,5,9,2,12.395744742821332,0,10.403830022721063,1.4,2.1090636104124845,1
1,1,3,9147,1,1,124.72238085857566,1,19,19,4,4,125.56813090782344,1,0,0,1,0,0,19,0,0,5,6,5,11.25226590193917,0,0,5,8,3,10.767351196339021,0,15.305666601002965,2.8624643068204754,-3.896204706559642,1
1,1,4,9773,1,1,125.0,1,19,38,9,9,126.01854352148017,1,0,0,1,0,0,21,0,0,6,11,5,13.283633602114524,0,0,6,11,3,10.868368423001492,0,9.4,-0.8,-3.12,1
4,39,1,9991,1,40,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,27,0,2,7,12,7,12.695182642022992,0,2,8,8,7,12.385328876393944,0,13.211140816224663,3.5357047376420727,-2.130818687960788,1
2,39,1,9500,1,1,133.1,1,37,37,9,9,109.50173429998453,0,0,0,1,0,0,48,0,0,6,12,4,12.524220883154275,0,0,6,8,3,12.20501694755565,0,8.93218152716803,1.83875341304684,0.9670595989101862,1
1,44,1,9003,1,39,140.0,1,1,1,4,5,140.0,0,0,0,1,1,0,20,0,0,6,11,5,13.609619587482628,0,0,6,12,5,12.28082453606994,0,15.5,2.8,-4.06,1
1,39,1,9991,1,1,130.0,1,37,37,9,4,147.274311795591,0,0,0,1,1,0,32,0,0,5,10,4,11.25,0,0,5,8,4,10.921295539928368,0,13.530558732300861,-0.1812510210967052,0.952290271167836,1
1,1,1,9773,1,1,138.95015218153532,1,1,19,3,3,140.0629908691079,0,0,0,1,0,0,19,0,0,6,6,6,14.105740373977483,0,0,6,9,3,13.209969563692939,0,13.585045654460593,-0.1320243490456492,0.9999695636929387,1
4,43,1,9500,1,1,133.1,1,37,37,9,9,108.69532086090196,0,0,0,1,0,0,37,0,0,7,9,5,12.372404885542634,0,0,7,8,5,12.314370763809674,0,7.996082880827453,2.234385033082351,1.2919264537227502,1
1,1,2,9147,1,1,131.08091928305126,1,37,37,9,9,123.61098878864362,1,0,0,1,0,0,18,0,0,5,8,1,13.838161433897495,0,0,5,9,1,13.888735985804528,0,7.858941705764007,2.5028968603384976,0.4349053819327781,1
1,1,1,9070,1,1,130.05519891170232,1,3,1,9,2,137.02983458992503,1,0,0,1,1,0,19,0,0,6,6,5,13.038807928493934,0,0,6,6,5,12.847019821234838,0,10.8,1.4,1.74,1
1,1,2,9238,1,1,131.69409805994604,1,19,38,9,7,133.16350786594066,1,0,0,1,0,0,18,0,0,5,8,5,12.18175393297032,0,0,5,12,4,11.310733580245278,0,9.4,-0.8,-3.12,1
1,1,1,9147,1,1,129.0,1,19,1,7,4,118.51929030080844,1,0,0,1,0,1,19,0,0,5,6,4,12.177020492231986,0,0,5,11,3,14.277507318654282,0,10.8,1.4,1.74,1
1,1,1,9853,1,1,131.92683060257974,1,2,38,9,7,125.02195081922608,1,0,0,1,0,1,18,0,0,5,10,4,12.585366120515948,0,0,5,11,4,11.414633879484052,0,9.4,-0.8,-3.12,1
1,1,5,9500,1,1,122.35902792265466,1,1,1,4,4,120.21034746851294,1,0,0,1,0,0,20,0,0,6,10,6,12.502025161136109,0,0,7,8,7,12.998272230794713,0,13.361458116017998,-0.012777661876265611,1.149027922654668,1
1,1,1,9085,1,1,124.35503887273128,1,1,37,3,5,128.884031098185,1,0,0,1,1,0,19,0,0,5,13,4,11.68046501454185,0,0,4,16,2,11.58875971818282,0,8.168062196370045,2.3869766763612335,0.5720775996392076,1
1,17,1,9147,1,1,130.0,1,37,37,9,7,119.22407895277391,0,0,0,1,1,0,21,0,0,5,12,4,10.578316884838767,0,0,5,13,2,11.053009869096739,0,15.128930916322824,2.9192722054676636,-3.7472417723292373,1
1,39,1,9556,1,1,130.0,1,19,38,4,8,110.0,0,0,0,1,1,0,24,0,0,6,11,5,11.379328505909125,0,0,6,9,2,11.333333333333334,0,15.496273859590374,0.3413956553182132,-0.5143225778815101,1
1,43,2,9119,1,1,129.97412383763788,1,2,1,2,9,129.3828037195588,0,0,0,1,1,0,19,0,0,5,5,0,0.0,0,0,5,9,2,11.582951236161541,0,13.430134361622255,0.8642318892991705,0.4444152959416303,1
1,1,3,9147,1,1,126.21250587550196,1,37,38,4,6,122.98812881907627,1,0,0,1,0,0,19,0,0,5,8,2,11.303126468875488,0,0,5,6,2,11.590620593373533,0,7.6,2.6,0.32,1
1,17,2,9500,1,1,140.0,1,19,37,173,7,123.28868214388288,1,0,0,1,0,0,19,0,0,6,9,5,12.479929335385963,0,0,6,8,4,11.805923920361199,0,12.4,0.5,1.79,1
1,1,1,9070,1,1,128.1748386272604,1,3,1,9,2,135.21045184367082,1,0,0,1,1,0,19,0,0,6,6,5,12.880919505249746,0,0,6,6,5,13.346161244993228,0,10.240516392766681,1.609806352712495,1.4917291492902143,1
1,39,1,9147,1,1,131.86414461390584,1,1,1,4,10,117.8953205972031,0,0,0,1,1,0,22,0,0,5,9,4,12.469264665274773,0,0,5,10,3,11.965106865734365,0,11.881738063895993,0.5398663027772312,1.881692496387632,1
1,17,1,9853,1,1,110.29274798432449,1,1,19,4,10,110.29274798432449,1,0,0,1,0,0,20,0,0,5,10,4,11.613772345089961,0,0,5,8,4,12.920658517634939,0,16.2,0.3,-0.92,1
1,53,1,9085,1,42,140.0,1,1,1,191,193,136.83767211145766,1,0,0,1,0,0,22,0,6,10,9,8,12.69659261950509,0,3,9,27,5,12.452986231083386,0,8.9,1.4,3.51,1
1,44,1,9085,1,1,178.63655381229012,1,19,2,4,4,178.63655381229012,1,0,0,1,0,0,20,0,2,6,5,5,14.09221485588506,0,1,6,10,5,14.082392306634066,0,12.4,0.5,1.79,1
1,43,1,9119,1,1,146.8193166513536,1,19,19,9,5,100.12905953474744,0,0,0,1,0,0,18,0,0,2,12,0,0.2753270074611945,0,0,4,11,1,15.876102846642462,0,10.92131596266259,1.4361366697292817,1.5902909396929754,1
1,1,1,9085,1,1,130.5406651566193,1,19,37,4,9,117.9784656096335,1,0,0,1,0,0,19,0,0,5,14,2,11.477472285140863,2,0,5,8,5,11.562199546985788,0,9.4,-0.8,-3.12,1
2,39,1,9991,0,1,139.7454942699653,1,37,37,9,4,139.9778690669535,0,0,0,1,0,0,41,0,1,5,8,4,12.226024822532963,0,2,6,7,5,12.488934533476753,0,9.333607200860513,-0.6745913794031915,-2.9931159838667583,1
1,44,1,9085,1,39,140.0,1,1,1,9,4,140.0,1,0,0,1,0,0,21,0,0,6,9,5,12.108941330155735,0,0,6,12,4,12.313088080131228,0,12.4,0.5,1.79,1
1,44,1,9085,1,39,189.6582216115322,1,1,1,9,4,189.6582216115322,1,0,0,1,0,0,18,0,0,6,12,4,11.67497017862683,0,0,6,10,4,12.549192230840827,0,12.45126675827017,0.472657728922576,1.7558221611532199,1
1,1,1,9670,1,1,140.12910320148845,1,19,38,9,7,128.0483587194046,1,0,0,1,0,0,18,0,0,5,10,3,11.46772419962789,0,0,5,8,2,10.688183866914741,0,16.2,0.3,-0.92,1
1,44,1,9085,1,39,130.0,1,2,1,4,6,130.0,1,0,0,1,0,0,20,0,0,6,12,5,12.901228372568049,0,0,6,13,2,11.58435697714004,0,13.159212794260366,0.09508650972780469,1.283858137159756,1
1,15,1,9119,1,1,133.1,1,2,1,9,7,103.36292986820254,1,0,0,1,1,0,21,0,0,6,12,5,12.230854544892408,0,0,6,7,4,11.840732467050636,0,8.9,1.4,3.51,1
1,44,1,9003,1,1,115.36601189442953,1,1,19,5,5,120.04411605747988,0,0,0,1,1,0,24,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,12.499237099902686,3.456971226197989,-1.3365134861396009,1
1,7,1,9500,1,1,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,30,0,1,7,13,7,13.292760027806358,0,1,8,11,7,12.20504636227455,0,14.494313681132578,3.1232563167788143,-3.2123501026688865,1
1,43,4,9147,1,1,130.29622909505758,1,2,19,9,9,130.5556563574136,0,0,0,1,1,0,20,0,0,5,5,0,0.0,0,0,5,9,1,10.0,2,10.108677815969282,1.6592458190115194,1.4332257808363686,1
1,1,1,9500,1,1,125.38041204510218,1,19,37,9,7,127.62505229626501,1,0,0,1,0,1,18,0,0,7,8,5,11.667381299844955,0,0,7,8,6,12.746892461008757,0,12.834846273713923,0.042370840591953396,1.2579068154756696,1
1,1,1,9070,1,1,128.3004021847963,1,1,1,4,9,134.40413530268793,1,0,0,1,1,0,19,0,0,6,9,6,11.651924135184796,0,0,6,10,4,13.432711147018061,0,8.719356504325908,2.180241310877784,0.8167144487946222,1
1,1,1,9119,1,1,149.84797514687136,1,1,1,4,4,143.03514035249125,0,0,0,1,0,0,18,0,0,5,9,4,13.814870372074092,0,0,5,6,4,13.941557749681298,0,8.702367690932757,1.5824298237543777,3.0250407185196124,1
1,1,1,9085,1,1,100.78076158606844,1,1,1,3,9,99.14116225532472,1,0,0,1,0,0,20,0,0,5,9,4,13.016776261410106,0,0,5,9,2,13.209542739259101,0,10.727294696316347,0.29306622049581565,0.893114552391781,1
1,1,3,9773,1,1,144.5401995762307,1,19,37,4,7,130.8620598728692,1,0,0,1,0,0,18,0,0,6,9,6,11.936766454782006,0,0,6,8,5,11.383920169507727,0,7.6,2.6,0.32,1
1,17,1,9130,1,1,140.94183620449454,1,1,19,2,6,128.78255086134837,1,0,0,1,0,0,18,0,0,6,9,5,14.788353331475767,0,0,6,8,6,13.24416871749609,0,9.103573284269165,1.3476525840450717,3.4099582717305816,1
1,1,1,9670,1,1,122.0,1,1,1,4,3,113.30513368283023,1,0,0,1,0,0,18,0,0,5,8,4,14.242556159896163,0,0,5,9,5,12.71472574424259,0,10.808213892528373,1.3953796854527902,1.7402566841415117,1
1,1,1,9147,1,1,128.0,1,19,1,7,7,118.70978306589309,1,0,0,1,0,1,20,0,0,6,6,5,13.19075511024058,0,0,6,7,5,11.840446392697457,0,9.102231963487284,1.34799749510327,3.410617435086249,1
1,43,1,9147,1,1,129.69503522885856,1,2,19,2,9,131.31844011094046,0,0,0,1,1,0,21,0,0,5,10,0,0.0,0,0,5,9,2,12.316784096195178,2,14.553190235836187,0.6354612482555915,-0.1087937087637516,1
1,1,1,9147,1,1,131.03264214947316,1,3,19,7,7,125.12611371957853,0,0,0,1,0,0,18,0,0,6,7,5,12.335237458719268,0,0,6,7,5,10.814688967262928,0,16.2,0.3,-0.92,1
1,1,1,9670,1,1,133.1,1,38,12,9,4,138.23918010421593,1,0,0,1,1,0,21,0,0,6,9,5,12.666856518237788,0,0,6,9,2,13.961844765514167,0,11.028245968735222,0.7913440833727404,1.9530295708195409,1
1,1,1,171,1,1,130.8577506313128,1,19,38,9,9,127.59829823232415,1,0,1,1,1,0,22,0,12,16,12,12,12.103511761849145,0,9,16,15,10,11.842995242832211,0,10.787051388888168,0.7137994949497569,2.2319515593439223,1
1,1,1,9500,1,1,139.63584518173272,1,2,19,9,7,125.65144602423103,1,0,0,1,1,0,19,0,0,7,8,5,11.321384939422428,0,0,7,8,5,11.321384939422428,0,7.6,2.6,0.32,1
1,43,1,9119,1,1,128.60655029513518,1,19,1,9,2,126.4672053246487,1,0,0,1,1,0,22,0,0,7,12,0,0.0,0,0,7,8,0,0.0,0,10.76473816405418,-0.6483624262162022,-1.9341941730107015,1
1,44,1,9003,1,39,130.0,1,2,3,7,1,130.0,1,0,0,1,0,0,20,0,0,6,12,3,10.680139441468086,0,0,6,9,2,11.550522905505323,0,15.186757985866995,2.5675946346755123,-3.4688820055877168,1
1,39,1,9670,1,1,117.9235159749176,1,38,1,2,7,120.0,1,0,0,1,0,0,22,0,0,6,6,5,12.138432268338827,0,0,6,7,4,12.415296805016478,0,8.499809744202372,1.7694063899670418,2.5279946800042805,1
1,17,3,9147,1,1,122.0,1,1,1,4,9,115.9006662459838,1,0,0,1,0,0,19,0,0,6,10,4,12.203114589906502,0,0,6,11,2,11.958472134579958,0,7.6,2.6,0.32,1
1,1,2,9670,1,1,135.0,1,1,19,4,3,135.19623114874008,0,0,0,1,1,0,19,0,0,6,8,6,13.041309689820054,0,0,6,9,5,12.757721963695754,0,11.762248766594727,0.5490577871850211,1.9028329105255484,1
1,1,1,9147,1,1,130.0,1,19,1,5,7,121.99174213463245,1,0,0,1,0,0,19,0,0,5,8,2,10.502477359610268,0,0,5,11,4,12.25,0,10.805285033835238,1.397027168467679,1.740165157307351,1
1,17,2,9085,1,1,135.55808919148194,1,38,38,9,6,121.42786838013616,1,0,0,1,0,0,18,0,0,5,11,3,12.643382884156637,2,0,5,8,4,11.627904459574097,0,9.4,-0.8,-3.12,1
1,1,2,9853,1,1,127.46087775292405,1,3,1,2,5,127.29957053940063,0,0,0,1,0,0,19,0,0,5,9,3,11.064130093628165,0,0,5,10,4,11.36521943823101,0,13.777385572953168,3.3536974944079097,-2.608082125774814,1
1,1,1,9147,1,1,129.6937463792134,1,1,1,9,7,119.32624203426946,1,0,0,1,1,0,20,0,0,5,8,4,12.2487434825841,0,0,5,11,3,13.031254310460252,0,11.008123913764017,0.8450028966292893,1.9342489861797487,1
1,1,6,9670,1,1,144.05408292782332,1,1,37,9,7,130.59734927008193,1,0,0,1,0,0,20,0,0,6,8,5,14.0316224878347,0,0,6,8,6,13.93703078061703,0,10.941887560826505,1.0216331711293212,1.8724283901047376,1
1,1,1,9500,1,1,129.14783323221926,1,19,1,9,9,125.90955842939171,1,0,0,1,0,0,18,0,0,6,6,6,12.468698569822864,0,0,7,7,5,12.821739577013703,0,11.653908399057483,0.5573916616109629,1.9220008217052147,1
1,1,1,9853,1,1,133.1,1,1,37,9,9,99.6078688697794,1,0,0,1,1,0,24,0,1,7,6,6,12.819193352833791,0,0,6,8,5,11.757085613568217,0,9.14834971580638,1.4,3.278642633169847,1
1,17,3,9119,1,1,134.11339578475955,1,1,1,9,9,121.16803747085572,1,0,0,1,1,0,18,0,0,5,9,5,12.154641686096186,0,0,5,8,4,11.822679156951907,0,10.584548008956887,1.4,1.940710539024374,1
2,39,1,8014,0,1,120.0,1,37,37,9,9,115.44713197666891,0,0,0,1,0,0,44,0,0,5,7,2,10.27510767558934,0,0,5,12,3,11.149928216273775,0,12.7,3.7,-1.7,1
1,39,1,9991,0,1,108.05377488179235,1,37,37,9,9,113.1322649290754,0,0,0,1,1,0,41,0,0,6,8,5,12.205377488179236,0,0,6,8,4,11.644301990543388,0,7.6,2.6,0.32,1
1,17,1,9238,1,1,128.7355187017546,1,37,19,7,7,123.39092942806997,0,0,0,1,0,0,21,0,0,6,7,2,10.842987532163614,0,0,6,10,3,11.99009127251453,0,14.470273817543589,3.1309834157895606,-3.1920879319295965,1
1,1,1,9254,1,1,127.0,1,1,38,9,1,122.50402057929918,1,0,0,1,0,0,19,0,0,5,7,4,13.006088593930574,0,0,5,11,3,11.690216254214878,0,9.4,-0.8,-3.12,1
1,17,1,9853,1,1,149.03477262659877,1,3,19,3,5,129.82753789556688,1,0,0,1,0,0,22,0,0,8,11,6,12.823060027296036,0,0,8,10,6,12.823060027296036,0,12.130875055370684,2.9239205300509346,-1.9448961882950384,1
1,43,1,8014,1,1,121.53860978728268,1,38,19,5,5,115.61496210624436,1,0,0,1,0,0,21,0,4,9,12,7,11.065912887531045,0,2,7,8,4,11.442229861676593,0,10.16129385098358,0.23812797861397117,-2.7924129489707026,1
1,1,1,9147,1,1,133.1,1,1,19,4,6,100.95625944858611,1,0,0,1,1,0,24,0,0,5,6,1,11.983453103357029,0,0,5,11,2,10.505515632214324,0,10.82095940241443,1.4253719081858884,1.7020524503654535,1
1,51,1,9147,1,1,130.0,1,1,19,9,7,118.61828505778004,1,0,0,1,1,0,19,0,0,5,8,3,11.120336037908832,0,0,5,11,3,12.120336037908832,0,11.570150642616518,0.9667902635282086,1.7640672075817663,1
1,44,1,9085,1,1,179.80807723176943,1,19,2,5,4,179.80807723176943,1,0,0,1,0,0,19,0,2,6,6,5,13.871423513502483,0,0,5,10,5,14.13699517301441,0,12.405757683046918,0.5614152858337814,1.7230189538875322,1
1,43,1,9500,1,1,120.0,1,37,37,9,9,102.59813208745034,0,0,0,1,0,0,34,0,0,6,4,4,10.986915721673288,0,0,6,7,3,12.270903268922957,0,15.29065376939238,1.1833649097331165,-1.1226543028211267,1
1,17,1,9147,1,1,123.71913053063359,1,19,19,9,4,117.17675354011755,1,0,0,1,0,0,19,0,0,5,11,3,12.09079701358587,0,0,5,11,2,12.280869469366404,0,11.183536283004585,1.1842608408099213,1.7519855088438931,1
1,17,1,9670,1,1,137.862890294271,1,1,19,4,7,126.13546835312519,1,0,0,1,0,0,18,0,0,6,7,5,12.684797818793585,0,0,6,8,5,12.753202529687801,0,8.721757382552301,1.5645316468747987,3.0726200387244926,1
1,44,2,9003,1,39,150.0,1,1,1,4,5,150.0,0,0,0,1,1,0,20,0,0,5,10,1,13.154896622849137,0,0,5,17,3,14.132884506252529,0,14.001131631932743,3.2817791183073326,-2.7966680897718836,1
1,1,1,9085,1,1,126.07600936008619,1,1,19,4,1,119.02408542884999,1,0,0,1,0,0,21,0,0,5,12,2,11.69200312002873,0,0,5,8,2,10.822802808025855,0,9.4,-0.8,-3.12,1
1,17,2,9853,1,1,115.02424154928778,1,37,19,3,9,108.71212077464389,1,0,0,1,0,0,20,0,0,5,9,3,12.002424154928779,0,0,5,11,3,12.670706924881298,0,9.4,-0.8,-3.12,1
1,1,1,9147,1,1,134.27639562720137,1,19,37,9,7,135.47339198320253,1,0,0,1,0,0,18,0,0,5,8,4,13.517597084800917,0,0,5,8,4,11.756780947439701,0,9.4,-0.8,-3.12,1
1,1,3,9773,1,1,125.02412624508995,1,19,19,4,9,122.63136411861693,1,0,0,1,0,0,18,0,0,6,13,4,11.832529125163669,0,0,6,8,2,11.516888371562962,0,13.86381063236508,-0.28069900392804303,0.8141262450899462,1
1,39,1,9556,1,1,134.46939392800738,1,37,37,9,9,152.8,1,0,0,1,0,0,27,0,0,7,9,7,12.88928884741449,0,0,7,8,7,12.597694332175516,0,13.15415897484464,0.46030742237659794,1.2521655732029018,1
1,1,3,9119,1,1,134.95957664432103,1,38,19,5,7,121.8293547381727,1,0,0,1,1,0,18,0,0,5,7,4,11.754186863563838,0,0,5,10,3,11.973051096214022,0,8.9,1.4,3.51,1
